# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 2.944506146013736725e-02 1.457965932786464691e-02 5.901075005531311035e-01 2.944506146013736725e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+03 1.054461020976305008e-02 1.054456923156976700e-02 5.864936113357543945e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000000e+03 1.054461020976305008e-02 1.054456923156976700e-02 5.864936113357543945e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.001000000000000000e+03 1.054461020976305008e-02 1.054456923156976700e-02 5.864936113357543945e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.002000000000000000e+03 3.390185534954071045e-01 1.240158528089523315e-01 5.341027304530143738e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.003000000000000000e+03 1.049910765141248703e-02 1.102025434374809265e-02 5.718775466084480286e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.004000000000000000e+03 1.076064445078372955e-02 1.142139174044132233e-02 5.540718510746955872e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.005000000000000000e+03 1.098778005689382553e-02 1.113376859575510025e-02 5.447815731167793274e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.006000000000000000e+03 1.193994283676147461e-02 1.083365362137556076e-02 5.234102532267570496e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.007000000000000000e+03 1.250001229345798492e-02 1.084721367806196213e-02 5.073575302958488464e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.008000000000000000e+03 1.290943846106529236e-02 1.081565581262111664e-02 4.870881885290145874e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.009000000000000000e+03 1.313288602977991104e-02 1.028022728860378265e-02 4.758414626121520996e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000000e+03 1.255099754780530930e-02 9.612799622118473053e-03 4.790502041578292847e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.011000000000000000e+03 1.256396528333425522e-02 9.350733831524848938e-03 4.737484455108642578e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.012000000000000000e+03 1.217126101255416870e-02 9.042703546583652496e-03 4.743543267250061035e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.013000000000000000e+03 1.241912040859460831e-02 8.988808840513229370e-03 4.614006727933883667e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.014000000000000000e+03 1.283405069261789322e-02 9.118391200900077820e-03 4.452797770500183105e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.015000000000000000e+03 1.313891727477312088e-02 9.040078148245811462e-03 4.242044314742088318e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.016000000000000000e+03 1.469058264046907425e-02 7.997242733836174011e-03 3.962511569261550903e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.017000000000000000e+03 1.435124035924673080e-02 7.735344581305980682e-03 3.852973133325576782e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.018000000000000000e+03 1.403606869280338287e-02 7.125432603061199188e-03 3.838370367884635925e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.019000000000000000e+03 1.353708468377590179e-02 6.623490713536739349e-03 3.857843577861785889e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.020000000000000000e+03 1.288286130875349045e-02 5.960937123745679855e-03 3.753150999546051025e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.021000000000000000e+03 1.120727974921464920e-02 5.016884300857782364e-03 3.867176175117492676e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.022000000000000000e+03 1.145114190876483917e-02 5.128036253154277802e-03 3.695748373866081238e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.023000000000000000e+03 1.119039021432399750e-02 5.367255769670009613e-03 3.655102849006652832e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.024000000000000000e+03 1.128889340907335281e-02 5.733716301620006561e-03 3.514802455902099609e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.025000000000000000e+03 1.117844134569168091e-02 6.240895949304103851e-03 3.384689986705780029e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.026000000000000000e+03 1.227984670549631119e-02 6.242930889129638672e-03 3.179117292165756226e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.027000000000000000e+03 1.214253343641757965e-02 6.015410181134939194e-03 3.163724392652511597e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.028000000000000000e+03 1.208275649696588516e-02 5.751535296440124512e-03 3.176482021808624268e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.029000000000000000e+03 1.203565858304500580e-02 5.485232453793287277e-03 3.156903386116027832e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.030000000000000000e+03 1.201641838997602463e-02 5.253504030406475067e-03 3.071527555584907532e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.031000000000000000e+03 1.172075793147087097e-02 5.285033490508794785e-03 2.972606196999549866e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.032000000000000000e+03 1.220516115427017212e-02 5.317576229572296143e-03 2.822837233543395996e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.033000000000000000e+03 1.190816052258014679e-02 5.556363146752119064e-03 2.825963124632835388e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.034000000000000000e+03 1.174959912896156311e-02 5.403463728725910187e-03 2.819916233420372009e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.035000000000000000e+03 1.169848162680864334e-02 5.671520717442035675e-03 2.777079679071903229e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.036000000000000000e+03 1.162500120699405670e-02 5.607458762824535370e-03 2.775726653635501862e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.037000000000000000e+03 1.134275179356336594e-02 5.348132923245429993e-03 2.809925004839897156e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.038000000000000000e+03 1.119325123727321625e-02 5.327703431248664856e-03 2.816476859152317047e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.039000000000000000e+03 1.069428678601980209e-02 5.219209007918834686e-03 2.836604788899421692e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.040000000000000000e+03 1.037780661135911942e-02 5.282740108668804169e-03 2.809414267539978027e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.041000000000000000e+03 1.043336838483810425e-02 5.408603698015213013e-03 2.730267308652400970e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.042000000000000000e+03 1.071946881711483002e-02 5.510435905307531357e-03 2.644365467131137848e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.043000000000000000e+03 1.103821396827697754e-02 5.711100064218044281e-03 2.549791894853115082e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.044000000000000000e+03 1.152145769447088242e-02 5.672133993357419968e-03 2.447843551635742188e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.045000000000000000e+03 1.162039022892713547e-02 5.741895176470279694e-03 2.350497245788574219e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.046000000000000000e+03 1.144796237349510193e-02 5.641183815896511078e-03 2.301805838942527771e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.047000000000000000e+03 1.057439111173152924e-02 5.572275258600711823e-03 2.361839637160301208e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.048000000000000000e+03 1.032615266740322113e-02 5.613478366285562515e-03 2.363224513828754425e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.049000000000000000e+03 1.012340746819972992e-02 5.545734427869319916e-03 2.378261275589466095e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.050000000000000000e+03 1.007431466132402420e-02 5.499373190104961395e-03 2.373013645410537720e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.051000000000000000e+03 1.014857552945613861e-02 5.549759604036808014e-03 2.345177717506885529e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.052000000000000000e+03 1.035260315984487534e-02 5.635711364448070526e-03 2.292657829821109772e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.053000000000000000e+03 1.083036046475172043e-02 5.926284473389387131e-03 2.163452655076980591e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.054000000000000000e+03 1.140236947685480118e-02 6.089412141591310501e-03 2.009766548871994019e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.055000000000000000e+03 1.225950196385383606e-02 6.101849488914012909e-03 1.805981062352657318e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.056000000000000000e+03 1.261783950030803680e-02 5.623443983495235443e-03 1.696918904781341553e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.057000000000000000e+03 1.315259467810392380e-02 4.930577706545591354e-03 1.566359773278236389e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.058000000000000000e+03 1.259423699229955673e-02 4.455206450074911118e-03 1.615496352314949036e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.059000000000000000e+03 1.234933361411094666e-02 4.437898751348257065e-03 1.612532697618007660e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.060000000000000000e+03 1.230467204004526138e-02 4.323007073253393173e-03 1.616048067808151245e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.061000000000000000e+03 1.228580810129642487e-02 4.379633814096450806e-03 1.593916304409503937e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.062000000000000000e+03 1.250885147601366043e-02 4.425504710525274277e-03 1.532485336065292358e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.063000000000000000e+03 1.256271917372941971e-02 4.446660634130239487e-03 1.486196648329496384e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.064000000000000000e+03 1.285252254456281662e-02 4.475549329072237015e-03 1.399959903210401535e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.065000000000000000e+03 1.254520565271377563e-02 4.506153985857963562e-03 1.371621806174516678e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.066000000000000000e+03 1.239203568547964096e-02 4.427657928317785263e-03 1.363997627049684525e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.067000000000000000e+03 1.220105309039354324e-02 4.384056665003299713e-03 1.362157799303531647e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.068000000000000000e+03 1.208828482776880264e-02 4.447285085916519165e-03 1.345483493059873581e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.069000000000000000e+03 1.210191007703542709e-02 4.424187820404767990e-03 1.329759694635868073e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.070000000000000000e+03 1.192830223590135574e-02 4.436223302036523819e-03 1.325809676200151443e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.071000000000000000e+03 1.191389281302690506e-02 4.325213376432657242e-03 1.307325623929500580e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.072000000000000000e+03 1.160238031297922134e-02 4.205891396850347519e-03 1.301913522183895111e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.073000000000000000e+03 1.160933263599872589e-02 4.010012838989496231e-03 1.257659308612346649e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.074000000000000000e+03 1.158928312361240387e-02 3.982222639024257660e-03 1.232671458274126053e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.075000000000000000e+03 1.146379020065069199e-02 4.033003002405166626e-03 1.208381354808807373e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.076000000000000000e+03 1.140043605118989944e-02 4.137053620070219040e-03 1.169606205075979233e-02 1.054461020976305008e-02 0.000000000000000000e+00 0.000000000000000000e+00
